3536899|97185|9695|3|32|37829.76|0.07|0.03|R|F|1992-01-20|1992-02-05|1992-02-02|COLLECT COD|AIR|iously above,,
3538022|132393|7420|1|42|59866.38|0.00|0.05|A|F|1992-01-20|1992-02-18|1992-02-13|DELIVER IN PERSON|TRUCK|unts: ironically ,,
3577984|10193|7697|4|15|16547.85|0.00|0.01|R|F|1992-01-20|1992-02-24|1992-02-19|TAKE BACK RETURN|TRUCK|l hockey players mold slyly. regular ,,
3584578|26404|3911|2|13|17295.20|0.03|0.04|R|F|1992-01-20|1992-02-19|1992-02-04|COLLECT COD|MAIL|es. pending, regular deposits haggle ,
3594688|194085|1643|4|31|36551.48|0.04|0.05|A|F|1992-01-20|1992-04-16|1992-01-29|TAKE BACK RETURN|FOB|s haggle ironic,,
3653636|64118|6625|2|26|28134.86|0.07|0.04|A|F|1992-01-20|1992-03-12|1992-02-07|COLLECT COD|TRUCK|xpress requests sleep slyly final noto,,
3654977|186205|3760|4|47|60686.40|0.04|0.02|R|F|1992-01-20|1992-02-13|1992-02-02|TAKE BACK RETURN|MAIL|s lose blithely. careful,,
3673927|88234|8235|6|35|42778.05|0.08|0.05|A|F|1992-01-20|1992-04-04|1992-02-12|NONE|REG AIR|ss, even packages acco,
3680674|63208|5715|3|2|2342.40|0.08|0.03|A|F|1992-01-20|1992-03-02|1992-02-06|NONE|TRUCK|nic pinto beans ,,
3728867|118527|8528|1|22|34001.44|0.07|0.00|A|F|1992-01-20|1992-02-26|1992-02-05|COLLECT COD|MAIL|ular, final requests use f,
3738500|125455|2992|4|29|42933.05|0.08|0.04|A|F|1992-01-20|1992-02-14|1992-02-04|DELIVER IN PERSON|AIR|cies. carefully e,,
3749925|152287|4803|3|38|50892.64|0.03|0.00|A|F|1992-01-20|1992-04-09|1992-02-16|DELIVER IN PERSON|AIR|re slyly. quic,,
3752160|138840|8841|2|45|84547.80|0.10|0.08|A|F|1992-01-20|1992-02-24|1992-01-31|NONE|RAIL| slyly slyly regular pin,,
3763334|195814|5815|2|43|82121.83|0.07|0.00|A|F|1992-01-20|1992-03-03|1992-02-05|COLLECT COD|RAIL|eas. quickly express in,,
3804260|26763|4270|7|2|3379.52|0.09|0.06|A|F|1992-01-20|1992-02-18|1992-02-07|TAKE BACK RETURN|FOB|ironic Tiresias haggle f,,
3821697|116727|4261|4|33|57542.76|0.06|0.02|A|F|1992-01-20|1992-03-25|1992-02-04|NONE|TRUCK|s x-ray. care,,
3827684|67762|7763|3|42|72649.92|0.02|0.04|A|F|1992-01-20|1992-03-20|1992-01-25|DELIVER IN PERSON|FOB|sly ironic platelets cajole ,,
3857152|122091|2092|2|10|11130.90|0.06|0.03|A|F|1992-01-20|1992-02-14|1992-01-21|TAKE BACK RETURN|MAIL|gular packages use against the fur,,
3866496|109897|9898|5|45|85810.05|0.06|0.06|R|F|1992-01-20|1992-03-26|1992-02-11|NONE|MAIL|ckly final multipliers haggle iro,,
3871685|82107|2108|2|36|39207.60|0.10|0.04|R|F|1992-01-20|1992-03-03|1992-01-26|COLLECT COD|MAIL|. carefully unusual excuses are. ir,,
3899366|23671|1178|2|44|70165.48|0.05|0.03|R|F|1992-01-20|1992-04-02|1992-02-16|NONE|AIR|its. bold, blithe asymptotes sleep; p,
3906785|64698|9711|5|32|53206.08|0.06|0.02|R|F|1992-01-20|1992-02-23|1992-02-08|DELIVER IN PERSON|REG AIR| play quickly: blithely unu,,
3909633|63835|3836|1|31|55763.73|0.03|0.02|R|F|1992-01-20|1992-02-04|1992-02-01|DELIVER IN PERSON|RAIL|arefully across the pending asymptot,,
3913764|133746|3747|6|13|23136.62|0.04|0.02|R|F|1992-01-20|1992-03-08|1992-01-27|TAKE BACK RETURN|TRUCK|lyly even accounts wake finally. regula,,
3932353|153862|6378|3|17|32569.62|0.09|0.04|R|F|1992-01-20|1992-02-22|1992-02-15|TAKE BACK RETURN|MAIL|aggle carefully acco,,
3941765|58167|8168|3|3|3375.48|0.02|0.02|R|F|1992-01-20|1992-02-21|1992-02-15|COLLECT COD|REG AIR| above the ironic a,,
3943873|149430|9431|3|25|36985.75|0.04|0.03|R|F|1992-01-20|1992-04-02|1992-02-03|TAKE BACK RETURN|AIR| the foxes sleep slyly across the express,,
3950691|121535|6560|5|12|18678.36|0.09|0.07|R|F|1992-01-20|1992-03-08|1992-02-11|COLLECT COD|SHIP| pending fox,,
3962272|183967|9004|4|12|24611.52|0.08|0.04|R|F|1992-01-20|1992-03-23|1992-02-07|TAKE BACK RETURN|MAIL|ag blithely among the platelet,,
3967493|88600|3617|1|16|25417.60|0.00|0.00|R|F|1992-01-20|1992-03-03|1992-02-02|COLLECT COD|RAIL|ing sauternes wake blithely accordi,,
3973414|124408|1945|4|5|7162.00|0.06|0.02|R|F|1992-01-20|1992-02-06|1992-02-15|COLLECT COD|FOB|e. furiously regular requests along the,,
4020386|115396|419|4|38|53632.82|0.03|0.04|A|F|1992-01-20|1992-04-03|1992-01-31|DELIVER IN PERSON|AIR|t carefully furiously ironic sauternes. p,,
4027458|64822|4823|3|43|76833.26|0.03|0.08|A|F|1992-01-20|1992-03-29|1992-02-06|NONE|RAIL|tegrate across the ,,
4030791|153492|8523|3|14|21636.86|0.07|0.08|R|F|1992-01-20|1992-03-23|1992-02-11|TAKE BACK RETURN|REG AIR|thily bold pinto beans,,
4038373|136740|6741|2|14|24874.36|0.04|0.03|R|F|1992-01-20|1992-02-29|1992-01-26|NONE|MAIL|se against the slyly silent,,
4083136|141900|1901|4|17|33012.30|0.06|0.08|A|F|1992-01-20|1992-02-29|1992-01-31|COLLECT COD|SHIP|tions wake slyly above the blithe,,
4084416|131990|1991|2|26|52571.74|0.07|0.05|R|F|1992-01-20|1992-03-03|1992-02-01|DELIVER IN PERSON|AIR| furiously bold gifts behind the slyly si,,
4087684|61593|6606|2|30|46637.70|0.08|0.04|A|F|1992-01-20|1992-02-21|1992-02-12|TAKE BACK RETURN|FOB|accounts haggle ,,
4104259|73761|8776|2|11|19082.36|0.04|0.03|A|F|1992-01-20|1992-04-05|1992-01-24|NONE|AIR|thely regular acc,,
4109697|81649|6666|2|31|50549.84|0.07|0.08|A|F|1992-01-20|1992-04-01|1992-02-03|TAKE BACK RETURN|FOB|regular packages. blithely,,
4127173|145847|8362|2|15|28392.60|0.07|0.08|R|F|1992-01-20|1992-04-07|1992-02-09|TAKE BACK RETURN|AIR|lly unusual requests sublate careful, fi,
4169923|10375|376|7|6|7712.22|0.10|0.03|A|F|1992-01-20|1992-03-08|1992-02-13|DELIVER IN PERSON|RAIL|platelets use slyly unusual ,,
4185186|54554|4555|5|7|10559.85|0.00|0.03|A|F|1992-01-20|1992-02-21|1992-02-05|COLLECT COD|AIR|iously. furiously thin fox,,
4196771|43431|8440|2|38|52228.34|0.06|0.01|R|F|1992-01-20|1992-04-04|1992-01-31|NONE|RAIL|ss the packages. carefully even ,,
4203043|28956|8957|4|44|82937.80|0.08|0.04|A|F|1992-01-20|1992-02-07|1992-02-14|DELIVER IN PERSON|TRUCK| slyly final platelets integrate careful,,
4242083|58939|8940|2|39|74019.27|0.03|0.03|R|F|1992-01-20|1992-03-14|1992-02-17|NONE|REG AIR|y blithely si,,
4299810|26001|8504|4|18|16686.00|0.02|0.05|R|F|1992-01-20|1992-03-10|1992-02-03|NONE|REG AIR|as boost among the even, fin,
4306277|115172|5173|5|3|3561.51|0.02|0.02|A|F|1992-01-20|1992-03-04|1992-01-30|NONE|RAIL|. slyly ironic dep,,
4307110|15924|3428|4|18|33118.56|0.01|0.08|A|F|1992-01-20|1992-02-20|1992-02-10|TAKE BACK RETURN|TRUCK|oggedly pending ideas. c,,
4365029|155953|984|2|32|64286.40|0.06|0.01|R|F|1992-01-20|1992-02-05|1992-02-19|TAKE BACK RETURN|MAIL| blithely. special as,,
4369125|51532|1533|2|1|1483.53|0.00|0.00|R|F|1992-01-20|1992-04-04|1992-02-14|COLLECT COD|TRUCK|l requests are. furiously silent theodol,,
4372642|23173|8178|1|16|17538.72|0.08|0.03|A|F|1992-01-20|1992-02-27|1992-02-05|DELIVER IN PERSON|TRUCK|en ideas. carefully unusual requests,,
4390337|124711|2248|1|25|43392.75|0.08|0.06|A|F|1992-01-20|1992-02-26|1992-01-28|TAKE BACK RETURN|SHIP|arefully exp,,
4413989|106166|1187|2|50|58608.00|0.09|0.00|R|F|1992-01-20|1992-03-07|1992-01-30|DELIVER IN PERSON|TRUCK|st blithely regular deposits. spe,,
4485089|162004|7037|3|7|7462.00|0.09|0.07|R|F|1992-01-20|1992-03-25|1992-02-04|TAKE BACK RETURN|REG AIR|fully special instructi,,
4487302|177908|426|5|20|39718.00|0.09|0.04|R|F|1992-01-20|1992-02-15|1992-01-27|DELIVER IN PERSON|AIR|bout the furiously furious a,,
4488839|187494|13|2|25|39537.25|0.03|0.03|A|F|1992-01-20|1992-02-13|1992-02-19|DELIVER IN PERSON|FOB|the foxes. daringly ironic d,,
4489410|62641|2642|3|23|36883.72|0.03|0.01|A|F|1992-01-20|1992-03-01|1992-02-16|COLLECT COD|SHIP|he carefully final ideas.,,
4499681|139698|9699|3|21|36491.49|0.04|0.01|A|F|1992-01-20|1992-04-02|1992-02-03|TAKE BACK RETURN|REG AIR|ntegrate blithely express, final ,
4521958|86577|6578|2|18|28144.26|0.08|0.07|A|F|1992-01-20|1992-02-29|1992-02-07|DELIVER IN PERSON|SHIP| requests. fluffily even ideas slee,,
4527910|129688|7225|7|14|24047.52|0.09|0.04|A|F|1992-01-20|1992-02-24|1992-02-13|COLLECT COD|RAIL|fter the e,,
4548353|147438|4981|3|26|38621.18|0.01|0.03|R|F|1992-01-20|1992-03-07|1992-02-16|NONE|MAIL|efully regular ideas. final accounts,,
4550183|83666|3667|4|23|37942.18|0.06|0.06|R|F|1992-01-20|1992-03-02|1992-02-11|TAKE BACK RETURN|RAIL| haggle furiously against the quickly ,,
4567494|119452|1964|3|16|23543.20|0.00|0.07|A|F|1992-01-20|1992-02-15|1992-01-30|TAKE BACK RETURN|MAIL|cajole. final i,,
4596292|105027|2558|1|38|39216.76|0.04|0.07|R|F|1992-01-20|1992-03-28|1992-02-08|COLLECT COD|MAIL|. furiously ironic pack,,
4639363|53765|1281|4|43|73906.68|0.04|0.06|R|F|1992-01-20|1992-04-11|1992-02-02|TAKE BACK RETURN|SHIP|e blithely final ,,
4646661|171303|1304|4|25|34357.50|0.01|0.06|R|F|1992-01-20|1992-03-06|1992-01-26|DELIVER IN PERSON|AIR| instructions are about the quickly f,,
4652549|90598|5617|3|11|17474.49|0.02|0.08|R|F|1992-01-20|1992-04-16|1992-01-24|TAKE BACK RETURN|REG AIR| furiously final ac,,
4654084|41534|9047|1|48|70825.44|0.01|0.07|A|F|1992-01-20|1992-03-05|1992-02-17|DELIVER IN PERSON|MAIL|ter the quickly bold pinto beans,,
4673734|85972|5973|3|33|64613.01|0.03|0.02|R|F|1992-01-20|1992-02-29|1992-02-13|DELIVER IN PERSON|SHIP|ully. pend,,
4722785|93606|3607|3|32|51187.20|0.04|0.07|A|F|1992-01-20|1992-03-10|1992-02-09|NONE|FOB|the dependencies. regu,,
4726498|110856|857|3|29|54138.65|0.01|0.00|R|F|1992-01-20|1992-03-04|1992-01-24|DELIVER IN PERSON|TRUCK| express requests use ,,
4740385|19025|9026|2|14|13216.28|0.04|0.04|A|F|1992-01-20|1992-03-01|1992-02-05|DELIVER IN PERSON|RAIL|thy courts ca,,
4777509|108018|8019|3|10|10260.10|0.01|0.07|A|F|1992-01-20|1992-03-28|1992-02-07|DELIVER IN PERSON|MAIL|slyly until the furiously final accounts,,
4798886|136268|8782|4|49|63908.74|0.05|0.05|R|F|1992-01-20|1992-03-24|1992-02-18|NONE|MAIL| bold package,,
4800675|197575|95|2|20|33451.40|0.04|0.07|R|F|1992-01-20|1992-03-01|1992-01-21|TAKE BACK RETURN|AIR|ckages nag against the ,,
4951424|147630|7631|2|33|55361.79|0.02|0.04|A|F|1992-01-20|1992-02-17|1992-02-16|NONE|SHIP| ironic instructions: slyly e,,
4992226|29413|4418|2|45|60408.45|0.07|0.04|R|F|1992-01-20|1992-03-07|1992-01-28|DELIVER IN PERSON|REG AIR|es sleep. requests dete,,
5000128|168932|6481|2|4|8003.72|0.02|0.04|A|F|1992-01-20|1992-03-14|1992-02-03|NONE|AIR|e by the blithely even ac,,
5018977|23836|6339|2|28|49275.24|0.01|0.08|A|F|1992-01-20|1992-02-14|1992-02-07|TAKE BACK RETURN|REG AIR|y pending deposits ,,
5026595|122845|7870|2|25|46696.00|0.00|0.07|A|F|1992-01-20|1992-04-02|1992-02-09|NONE|RAIL|ns sleep quickly accounts. regular ideas,,
5041670|189786|4823|3|1|1875.78|0.06|0.02|A|F|1992-01-20|1992-02-19|1992-02-13|DELIVER IN PERSON|FOB|s the slyly unusual acc,,
5076419|149052|4081|6|39|42940.95|0.07|0.06|A|F|1992-01-20|1992-03-01|1992-01-26|DELIVER IN PERSON|RAIL| boost blithely. furiously unusual de,,
5077319|16371|3875|1|46|59219.02|0.04|0.06|A|F|1992-01-20|1992-03-08|1992-02-15|NONE|AIR|olites. regular, final platelets kindle. ,
5081894|183947|6466|6|3|6092.82|0.04|0.07|R|F|1992-01-20|1992-02-24|1992-02-11|COLLECT COD|TRUCK|lly pending deposits. furious,,
5098820|72124|7139|2|48|52613.76|0.01|0.03|A|F|1992-01-20|1992-02-29|1992-02-02|TAKE BACK RETURN|SHIP|e slyly even instructions. fluf,,
5101506|70993|3501|3|28|54991.72|0.00|0.06|A|F|1992-01-20|1992-02-28|1992-01-22|COLLECT COD|AIR|s. slyly special pinto beans are,,
5108966|196472|4030|3|17|26663.99|0.10|0.06|R|F|1992-01-20|1992-02-07|1992-01-25|NONE|REG AIR|special cou,,
5147109|178110|5662|6|36|42771.96|0.00|0.04|R|F|1992-01-20|1992-02-15|1992-02-18|DELIVER IN PERSON|RAIL|ly bold accounts u,,
5150560|33214|8221|4|18|20649.78|0.08|0.05|R|F|1992-01-20|1992-03-11|1992-02-13|NONE|RAIL|lets. ironic accounts after,,
5165159|105454|7965|3|14|20432.30|0.00|0.08|A|F|1992-01-20|1992-03-27|1992-01-24|DELIVER IN PERSON|MAIL|kly unusual ideas w,,
5167107|105566|3097|3|33|51861.48|0.06|0.02|A|F|1992-01-20|1992-03-25|1992-01-24|TAKE BACK RETURN|RAIL|al, final deposits,
5189092|181610|1611|3|46|77814.06|0.09|0.00|R|F|1992-01-20|1992-02-15|1992-01-21|NONE|AIR|pinto beans are. ,,
5196034|161164|6197|4|46|56357.36|0.00|0.07|R|F|1992-01-20|1992-02-25|1992-02-03|COLLECT COD|FOB|encies after the fluffily,,
5196034|59969|7485|7|36|69442.56|0.02|0.08|A|F|1992-01-20|1992-03-06|1992-01-25|COLLECT COD|MAIL|xpress reque,,
5241189|7656|7657|1|50|78182.50|0.09|0.03|A|F|1992-01-20|1992-04-05|1992-02-14|NONE|REG AIR|ockey players,,
5245760|55794|805|3|40|69991.60|0.04|0.07|R|F|1992-01-20|1992-04-03|1992-01-31|DELIVER IN PERSON|REG AIR| special i,,
5257185|25306|5307|1|35|43095.50|0.05|0.05|R|F|1992-01-20|1992-03-07|1992-02-05|TAKE BACK RETURN|RAIL|eas. furiously re,,
5278113|170841|3359|4|4|7647.36|0.03|0.08|R|F|1992-01-20|1992-04-03|1992-01-29|TAKE BACK RETURN|REG AIR| furiously. regular depos,,
5278469|111619|4131|4|18|29350.98|0.09|0.06|R|F|1992-01-20|1992-03-06|1992-01-23|NONE|AIR|en ideas sleep blithely according to,,
5299879|42549|62|1|18|26847.72|0.05|0.07|A|F|1992-01-20|1992-03-20|1992-01-28|COLLECT COD|SHIP|old ideas engage unusua,,
5353702|100971|3482|2|42|82822.74|0.01|0.07|A|F|1992-01-20|1992-02-03|1992-02-11|DELIVER IN PERSON|REG AIR|furiously iro,,
5367719|103674|3675|2|37|62073.79|0.08|0.00|A|F|1992-01-20|1992-02-14|1992-02-06|DELIVER IN PERSON|FOB|sily. depos,,
5373861|81991|1992|4|3|5918.97|0.05|0.06|A|F|1992-01-20|1992-02-19|1992-01-26|DELIVER IN PERSON|AIR|l deposits a,,
5446562|37923|5433|2|31|57688.52|0.07|0.02|A|F|1992-01-20|1992-03-31|1992-02-13|TAKE BACK RETURN|AIR|cajole among,,
5451621|196675|9195|4|27|47835.09|0.06|0.00|R|F|1992-01-20|1992-03-20|1992-01-27|NONE|SHIP| the asymptotes. even, i,
5452451|163506|3507|4|22|34529.00|0.05|0.08|R|F|1992-01-20|1992-03-31|1992-02-05|COLLECT COD|FOB|anently even braids. brave dolphins haggle,,
5519298|162282|9831|3|7|9409.96|0.03|0.03|R|F|1992-01-20|1992-04-07|1992-02-09|NONE|TRUCK|iously fina,,
5521729|6346|1347|2|24|30056.16|0.00|0.05|A|F|1992-01-20|1992-02-17|1992-01-30|DELIVER IN PERSON|SHIP|s. blithely regular packages bo,,
5521729|25596|8099|7|35|53255.65|0.01|0.04|A|F|1992-01-20|1992-03-03|1992-02-16|DELIVER IN PERSON|REG AIR| quickly regular requests,,
5529312|148657|8658|2|37|63109.05|0.06|0.05|R|F|1992-01-20|1992-03-18|1992-02-10|TAKE BACK RETURN|SHIP|ular theod,,
5529312|181052|6089|5|50|56652.50|0.02|0.00|R|F|1992-01-20|1992-03-18|1992-02-03|DELIVER IN PERSON|AIR|ithely. final pinto beans boost tithes,,
5548736|185105|2660|2|13|15471.30|0.05|0.03|A|F|1992-01-20|1992-03-11|1992-01-24|NONE|FOB|ns wake quickly! blithely special p,,
5555620|74058|6566|2|12|12384.60|0.00|0.08|R|F|1992-01-20|1992-03-11|1992-02-07|TAKE BACK RETURN|TRUCK|even asymptotes at the permanently,,
5558178|123476|3477|4|44|65976.68|0.00|0.02|R|F|1992-01-20|1992-03-17|1992-02-06|COLLECT COD|TRUCK|cajole qui,,
5559747|141923|1924|1|28|55017.76|0.00|0.02|R|F|1992-01-20|1992-02-25|1992-02-15|COLLECT COD|REG AIR|gular ideas haggle carefully about the fur,,
5577959|27724|2729|3|11|18168.92|0.09|0.00|R|F|1992-01-20|1992-02-29|1992-02-16|COLLECT COD|SHIP|fully. blithely regular platelets haggle,,
5580258|16040|6041|4|13|12428.52|0.05|0.00|A|F|1992-01-20|1992-03-05|1992-02-15|NONE|SHIP|uriously pending packa,,
5590727|141987|7016|4|24|48695.52|0.08|0.06|R|F|1992-01-20|1992-03-20|1992-02-12|DELIVER IN PERSON|AIR| blithely unusual instructions. fluffily e,,
5610624|199321|6879|6|7|9942.24|0.00|0.03|R|F|1992-01-20|1992-02-21|1992-01-23|TAKE BACK RETURN|MAIL|sly pending asymptote,,
5611843|2889|390|6|35|62715.80|0.10|0.03|R|F|1992-01-20|1992-03-02|1992-01-26|NONE|RAIL|ns ought to cajole furiously furio,,
5619268|74551|7059|2|50|76277.50|0.06|0.01|R|F|1992-01-20|1992-03-04|1992-01-21|NONE|AIR|Tiresias sleep. pending accounts kindle ,,
5632642|50169|7685|2|45|50362.20|0.06|0.00|R|F|1992-01-20|1992-03-21|1992-02-18|COLLECT COD|REG AIR|osits accord,,
5658272|15595|5596|4|2|3021.18|0.04|0.05|A|F|1992-01-20|1992-03-03|1992-02-03|NONE|TRUCK|counts across the quickly ironic pac,,
5658272|97473|9983|5|49|72053.03|0.01|0.03|R|F|1992-01-20|1992-03-13|1992-02-04|NONE|AIR|o cajole slyly up the ironi,,
5664899|17324|7325|3|12|14895.84|0.03|0.02|R|F|1992-01-20|1992-03-26|1992-02-17|DELIVER IN PERSON|AIR|out the regular, ca,
5677122|103190|3191|2|9|10738.71|0.08|0.06|R|F|1992-01-20|1992-03-01|1992-01-29|TAKE BACK RETURN|MAIL|he even pinto beans! boldly fin,,
5677122|106841|1862|3|31|57283.04|0.09|0.04|A|F|1992-01-20|1992-04-03|1992-02-09|NONE|MAIL|y throughout the ironic packages. ,,
5680352|58561|8562|1|26|39508.56|0.10|0.00|A|F|1992-01-20|1992-02-12|1992-02-17|TAKE BACK RETURN|AIR|ong the slyly unusual pinto beans. blithe,,
5707527|174519|9554|1|26|41431.26|0.04|0.02|A|F|1992-01-20|1992-03-02|1992-02-16|DELIVER IN PERSON|SHIP|ronic foxes detect alon,,
5727205|115094|7606|2|42|46581.78|0.09|0.07|A|F|1992-01-20|1992-03-01|1992-02-15|COLLECT COD|AIR|equests. slyly expres,,
5735557|52831|347|7|39|69569.37|0.06|0.01|R|F|1992-01-20|1992-02-23|1992-01-23|COLLECT COD|RAIL|ding requests caj,,
5738278|31723|4227|6|41|67843.52|0.10|0.08|R|F|1992-01-20|1992-03-17|1992-02-13|COLLECT COD|MAIL| instructions. blithely ironic foxe,,
5775681|80537|3046|1|43|65253.79|0.07|0.02|R|F|1992-01-20|1992-02-11|1992-01-21|COLLECT COD|MAIL|es across the slyly final accounts s,,
5782625|90873|3383|3|34|63371.58|0.05|0.00|A|F|1992-01-20|1992-02-08|1992-01-27|NONE|MAIL| slyly regular multipl,,
5824672|156012|3558|4|49|52332.49|0.05|0.03|A|F|1992-01-20|1992-03-17|1992-01-28|NONE|RAIL|vely above the silent pinto beans.,,
5856935|74092|6600|1|33|35180.97|0.06|0.08|R|F|1992-01-20|1992-03-17|1992-01-27|COLLECT COD|MAIL|special, regular packages. quickly silen,
5862432|59061|9062|7|20|20401.20|0.10|0.05|R|F|1992-01-20|1992-02-11|1992-02-11|TAKE BACK RETURN|REG AIR|ding to the p,,
5869479|42753|2754|6|8|13566.00|0.10|0.03|R|F|1992-01-20|1992-04-05|1992-02-06|DELIVER IN PERSON|SHIP|are across the caref,,
5892643|185874|3429|5|42|82314.54|0.05|0.02|R|F|1992-01-20|1992-03-28|1992-02-07|NONE|RAIL|slyly final excus,,
5944704|98828|3847|1|2|3653.64|0.08|0.06|A|F|1992-01-20|1992-03-05|1992-02-16|NONE|FOB| pinto beans among the,,
5952294|150436|2952|5|17|25269.31|0.00|0.07|R|F|1992-01-20|1992-03-01|1992-01-25|COLLECT COD|SHIP|dependencies use.,,
5963942|88059|3076|4|44|46070.20|0.08|0.04|A|F|1992-01-20|1992-03-01|1992-02-13|DELIVER IN PERSON|MAIL|ly silent forges are. ironic re,,
5978432|198504|1024|2|25|40062.50|0.02|0.06|R|F|1992-01-20|1992-03-29|1992-02-18|DELIVER IN PERSON|MAIL|ly regular instructions. ir,,
5987298|78381|5903|4|49|66609.62|0.06|0.07|R|F|1992-01-20|1992-04-04|1992-02-09|COLLECT COD|FOB|to the quic,,
5998532|117973|7974|1|44|87602.68|0.07|0.03|R|F|1992-01-20|1992-03-17|1992-02-04|TAKE BACK RETURN|TRUCK|ths. pending, r,
22693|62301|2302|2|37|46742.10|0.03|0.00|R|F|1992-01-21|1992-03-09|1992-02-01|DELIVER IN PERSON|RAIL|ons haggle carefully agai,,
26818|179578|7130|4|50|82878.50|0.07|0.08|A|F|1992-01-21|1992-03-12|1992-02-17|TAKE BACK RETURN|RAIL|e. furiously regular reque,,
51269|29817|2320|3|4|6987.24|0.09|0.06|A|F|1992-01-21|1992-02-21|1992-02-10|COLLECT COD|AIR|ependencies cajole. deposit,,
51970|104027|4028|1|10|10310.20|0.00|0.06|R|F|1992-01-21|1992-03-26|1992-01-24|DELIVER IN PERSON|MAIL|s thrash blithel,,
67235|45098|107|3|31|32335.79|0.06|0.02|R|F|1992-01-21|1992-02-16|1992-01-25|DELIVER IN PERSON|REG AIR|en deposits. ,,
87619|174839|7357|2|9|17224.47|0.06|0.01|R|F|1992-01-21|1992-03-20|1992-02-03|COLLECT COD|MAIL|r the carefully special requ,,
100448|10839|5842|4|30|52494.90|0.03|0.01|R|F|1992-01-21|1992-03-23|1992-02-06|DELIVER IN PERSON|RAIL| among the,,
104292|131495|1496|3|25|38162.25|0.08|0.03|R|F|1992-01-21|1992-03-08|1992-02-01|NONE|SHIP|uctions. quickly even depos,,
108992|113546|6058|1|3|4678.62|0.06|0.07|R|F|1992-01-21|1992-02-27|1992-02-10|NONE|MAIL|ickly regular deposi,,
126274|178889|1407|2|32|62972.16|0.01|0.05|A|F|1992-01-21|1992-03-08|1992-02-06|DELIVER IN PERSON|TRUCK|ts cajole carefully final instruct,,
129988|101952|4463|4|45|87927.75|0.04|0.06|R|F|1992-01-21|1992-03-21|1992-02-04|DELIVER IN PERSON|SHIP|s detect carefu,,
192929|56849|9355|5|31|55981.04|0.01|0.04|R|F|1992-01-21|1992-03-31|1992-01-31|TAKE BACK RETURN|REG AIR|regular, regular deposits wake furiously,
227047|177504|22|1|19|30048.50|0.08|0.06|A|F|1992-01-21|1992-03-09|1992-02-04|DELIVER IN PERSON|TRUCK|uffily regular packages ,,
244291|65201|2720|2|47|54811.40|0.08|0.00|R|F|1992-01-21|1992-02-15|1992-02-13|NONE|MAIL|nding pinto beans boost bravely. blith,,
272230|73540|1062|1|5|7567.70|0.05|0.02|A|F|1992-01-21|1992-02-29|1992-01-25|NONE|MAIL|e theodolites. fluffily special accoun,,
302020|120084|2597|4|35|38642.80|0.04|0.02|R|F|1992-01-21|1992-02-19|1992-02-16|TAKE BACK RETURN|MAIL|inal tithe,,
342149|114157|9180|2|21|24594.15|0.04|0.05|R|F|1992-01-21|1992-02-19|1992-02-07|TAKE BACK RETURN|MAIL| bold sheaves cajole furiously,,
350528|68921|1428|5|22|41578.24|0.02|0.05|R|F|1992-01-21|1992-03-07|1992-02-15|DELIVER IN PERSON|RAIL|eodolites haggle ,,
356160|75946|8454|6|10|19219.40|0.06|0.06|A|F|1992-01-21|1992-03-28|1992-02-02|TAKE BACK RETURN|SHIP|s. carefully ,,
388225|155219|2765|6|25|31855.25|0.05|0.01|R|F|1992-01-21|1992-03-16|1992-02-08|NONE|REG AIR| slyly pending f,,
395813|167318|7319|3|5|6926.55|0.06|0.01|R|F|1992-01-21|1992-04-08|1992-02-01|TAKE BACK RETURN|REG AIR| sleep carefull,,
404832|132913|453|2|49|95349.59|0.03|0.04|A|F|1992-01-21|1992-02-05|1992-02-13|DELIVER IN PERSON|RAIL|ix carefully even requests. fin,,
462851|7254|4755|1|24|27870.00|0.07|0.04|R|F|1992-01-21|1992-03-01|1992-01-24|COLLECT COD|REG AIR| silent patterns. final foxes ,,
472960|34259|1769|2|22|26251.50|0.06|0.02|R|F|1992-01-21|1992-03-10|1992-01-28|NONE|MAIL|y against the expre,,
477925|10560|561|1|39|57351.84|0.09|0.01|A|F|1992-01-21|1992-02-07|1992-02-02|DELIVER IN PERSON|RAIL|gular ideas nag caref,,
488294|140257|2772|1|22|28539.50|0.09|0.08|R|F|1992-01-21|1992-02-27|1992-02-14|COLLECT COD|SHIP|t slyly alongside of the fu,,
497505|9143|1644|2|3|3156.42|0.07|0.05|R|F|1992-01-21|1992-03-20|1992-02-14|TAKE BACK RETURN|AIR|ly slyly regular,,
511463|165426|2975|4|37|55182.54|0.03|0.05|A|F|1992-01-21|1992-02-11|1992-02-02|COLLECT COD|MAIL|t the requ,,
538916|136083|3623|2|4|4476.32|0.00|0.05|A|F|1992-01-21|1992-03-11|1992-01-31|COLLECT COD|RAIL|. blithe accounts are quickly f,,
548294|158460|3491|2|26|39479.96|0.03|0.07|A|F|1992-01-21|1992-02-18|1992-02-11|TAKE BACK RETURN|FOB|ly regular,,
556418|154593|4594|1|37|60960.83|0.07|0.01|A|F|1992-01-21|1992-03-02|1992-02-15|TAKE BACK RETURN|MAIL| wake carefully quickly unusual orbits. fur,,
561639|160161|2678|4|27|32971.32|0.06|0.03|R|F|1992-01-21|1992-03-31|1992-02-04|NONE|RAIL|arefully unusual realms. somet,,
604323|152793|339|6|49|90443.71|0.07|0.02|A|F|1992-01-21|1992-04-05|1992-02-10|DELIVER IN PERSON|REG AIR|. express requests need to sleep ,,
